time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,1.43246315718,0.354997829023,15.9814427329,0.0585226730196,6.12550478623,0.0,1.98614742584,0.532323859944,4.43832299298,0.102543454174,-0.0252221719409,0.0,437.3270131733885,436.9935961389607,435.73830947298984,436.64600758880465
2.580000000000002,1.55510367155,0.388258757098,16.2522592044,0.0646610914871,6.12392589625,0.0,2.10188351618,0.577000977484,4.58812209698,0.101830162722,-0.0285946265427,0.0,475.34268481578545,475.0840513661169,476.0773556049267,476.03108747896835
2.640000000000002,1.68435521891,0.424188934259,16.5298229437,0.0706378806967,6.12290836053,0.0,2.20651725368,0.621236873871,4.66353684316,0.0947671460229,-0.000341127019316,0.0,453.58282781670624,455.846470098762,454.56522466511035,454.0070945496117
2.700000000000002,1.81980416525,0.462852406394,16.8113725859,0.0761232052604,6.12271306474,0.0,2.30835060024,0.66805534797,4.72108196823,0.0837202765269,-0.00983387099567,0.0,449.9290601250236,449.1598151938678,450.56366437003675,449.67641168657127
2.760000000000002,1.96081277216,0.504169391869,17.0930100819,0.0809240264353,6.12177968523,0.0,2.39196502885,0.709576240977,4.66695243994,0.0713253443618,-0.0305908334661,0.0,414.5588059443124,412.73060331796887,414.62305028033774,413.538084516962
2.820000000000002,2.10782104737,0.548539319776,17.3773463349,0.0852633579557,6.11969805678,0.0,2.50834844031,0.769821668947,4.81011811165,0.0742438448584,-0.0445129716432,0.0,477.0139896366841,475.9490587968967,476.84667538990163,477.0732445233665
2.880000000000002,2.26090981757,0.596129770442,17.6645932461,0.0896688539894,6.11735522972,0.0,2.59477380477,0.816885036981,4.7648171129,0.0717356296334,-0.0298979625573,0.0,417.833438442866,419.1049428047769,418.56125316731766,418.34742876056094
2.940000000000002,2.41979517445,0.646929812059,17.9525934131,0.0937935104042,6.11524943305,0.0,2.70146152606,0.876814924739,4.83469684972,0.0619702204445,-0.0483188892682,0.0,456.0183904324058,454.5437550001381,456.98925423259413,456.21348400567564
3.000000000000002,2.58496457973,0.701319879,18.243891119,0.0970979217555,6.11279178536,0.0,2.80432094376,0.93648063512,4.87485223627,0.0354066496115,-0.0292715124312,0.0,447.3319289847376,448.8795824994224,448.1996767451849,446.03708647405836
3.0600000000000023,2.75664201722,0.759518376122,18.5393586778,0.0996590057817,6.11169013723,0.0,2.91823203565,1.00364370116,4.97344722201,0.0542716977171,-0.00250933200142,0.0,466.3768679121216,468.46278573378464,465.07627341381607,466.55261339182044
3.1200000000000023,2.9346409677,0.821503414037,18.8377718353,0.103002313141,6.11192420033,0.0,3.01496471221,1.06279351417,4.97353106948,0.0584737020645,0.0143530094,0.0,436.2032713221943,437.60936433329715,436.3682034187464,436.7210522059532
3.1800000000000024,3.11810571315,0.886908781481,19.1343737405,0.107806745097,6.11245387507,0.0,3.10041842319,1.11773757024,4.91336656172,0.105122336907,-0.00551058383496,0.0,417.8739769736919,416.13841491369465,414.5599771760526,418.6444924471366
3.2400000000000024,3.30712473793,0.955975996508,19.4299528453,0.114279191931,6.11304413462,0.0,3.20006905349,1.1850521431,4.93897813432,0.112872632036,0.0300165966262,0.0,443.33661792567364,446.2466345565093,444.8382170377193,445.4826993429068
3.3000000000000025,3.50170487366,1.02894443463,19.7248415006,0.121136563902,6.11506773789,0.0,3.28570828943,1.24778557384,4.89074344007,0.116980192331,0.0402695314987,0.0,420.79143485352796,421.6787585039695,420.91527110934777,421.2830870268928
3.3600000000000025,3.70136008765,1.10578125738,20.0167771064,0.12814850982,6.11744820858,0.0,3.36919743134,1.31401418583,4.84055510597,0.116636143063,0.0384574243138,0.0,421.52922660335236,421.37346314496136,419.0981825116532,419.0814135441597
3.4200000000000026,3.90678968202,1.18734213442,20.3105958343,0.135473426432,6.12035532425,0.0,3.47796704183,1.40533887691,4.9527176966,0.131197126933,0.0632948474219,0.0,470.87357260700134,472.7925878001115,471.9516875847309,473.08676352568034
3.4800000000000026,4.11797490844,1.27397020249,20.6070030083,0.143890616807,6.12391988636,0.0,3.56112364435,1.48294750893,4.92751311017,0.154083056623,0.0502169189153,0.0,431.0122250953656,429.90788710658046,428.4645590264867,430.42484400075455
3.5400000000000027,4.33434947996,1.36565442539,20.9036210147,0.153467321882,6.12667609405,0.0,3.65094237961,1.57401598407,4.95940587009,0.168841112546,0.0355988211531,0.0,449.7644078831765,448.57989222619193,447.57258618274295,448.7960588234792
3.6000000000000028,4.55580210445,1.46274635529,21.2006225695,0.163934308556,6.12888869861,0.0,3.73051676122,1.6632396524,4.94050535879,0.183790262917,0.0393168056286,0.0,432.8114468987108,433.1249763916276,432.2592560290999,433.5473556375527
3.660000000000003,4.7827034363,1.56615438189,21.5011400942,0.174499899975,6.13161042635,0.0,3.83234789891,1.78471756311,5.07578130368,0.152646086269,0.0553163753663,0.0,481.25916268966733,482.46983783855046,482.82447349150004,480.49517015489863
3.720000000000003,5.0161371718,1.67765720848,21.8130344887,0.183819151945,6.13471577937,0.0,3.94804524187,1.93292477556,5.31916322027,0.160189766844,0.043467778801,0.0,515.3609775925214,514.5239940071647,514.5070295867368,515.0600669097723
3.780000000000003,5.25558172827,1.79725585145,22.1340159377,0.193550944652,6.13793587067,0.0,4.0329659416,2.05452478327,5.37961219012,0.165930323227,0.0687403356723,0.0,463.1274815939532,465.1130669929188,463.6439858451659,464.1186653196379
3.840000000000003,5.49952538554,1.92366620387,22.455199611,0.203282348587,6.14203966208,0.0,4.09805764975,2.15995077561,5.32654900546,0.153415681115,0.0677002432207,0.0,428.2062616207479,428.12147384107976,429.37430799048127,428.3370245512267
3.900000000000003,5.74775734949,2.05723563847,22.7764621466,0.212185160688,6.14601170923,0.0,4.17576627936,2.29311820225,5.38162892622,0.135711695152,0.063020941267,0.0,463.7799053141493,463.41520874273795,464.16869755231295,462.796439677078
3.960000000000003,5.99988765439,2.19793568826,23.0962878452,0.220042997701,6.14944464587,0.0,4.22824945082,2.39752099299,5.27953976003,0.11921141268,0.041889598267,0.0,412.86953906146294,411.002892371927,414.3495018066266,412.91296976689256
4.020000000000002,6.25548429339,2.34564005826,23.4127906764,0.22693184243,6.15200920279,0.0,4.29129275047,2.52649664448,5.27032240526,0.104134392237,0.0443958271637,0.0,443.3049856202958,443.5119271049968,444.40995180027323,443.18381881173036
4.080000000000001,6.51434336026,2.50041354941,23.7253659184,0.233520942132,6.15484251958,0.0,4.33710575128,2.6331326528,5.14925552368,0.119268578289,0.0523457555948,0.0,404.8387773856879,405.5552155919965,405.79021245298117,407.15858214631004
4.14,6.77632481482,2.66246403297,24.0339713264,0.241817073542,6.15824803366,0.0,4.39519653821,2.76915054948,5.13734752989,0.16142730846,0.0643750506755,0.0,440.89379253192845,441.88894908911504,441.68185645174526,445.16246408913076
4.199999999999998,7.04142308153,2.83227009682,24.339631566,0.251844405247,6.16246099318,0.0,4.44102235467,2.89181098415,5.05144766072,0.176583598952,0.0798871800352,0.0,417.0359716766045,418.3930644067229,417.51603120789105,418.8649610194237
4.259999999999997,7.30966258636,3.0105866593,24.6439860676,0.26264711534,6.16700383246,0.0,4.49967422389,3.05292017395,5.09306600748,0.186189679123,0.0656944046935,0.0,461.1148542659219,459.99630918832844,459.33340171237046,460.1247502900684
4.319999999999996,7.58138565712,3.19893123015,24.9513994153,0.273861960802,6.17091692142,0.0,4.55719623346,3.22610398057,5.15322613836,0.188322765463,0.0642486878136,0.0,467.6344185553063,467.5246712889471,467.1397818172467,467.3381649218478
4.379999999999995,7.85616665516,3.39716157959,25.2598504729,0.284868011029,6.17484636889,0.0,4.60171516264,3.38241481622,5.12812327887,0.171243656137,0.0678648452029,0.0,440.51008753823623,440.8122864096323,443.3387559769171,441.9654169937993
4.439999999999993,8.13360568796,3.60514460702,25.5674411348,0.294869743468,6.17839258853,0.0,4.64576828586,3.55108976965,5.12442585216,0.155565391971,0.029011940462,0.0,450.66719270831726,447.51715389972867,450.5108798005051,449.2671321910607
